task_id,run_id,code_commit,transition_path,W,q,K,lag_k,anchor_event_count,control_anchor_count,lag_available_anchor_count,lag_available_control_count,target_valid_event_count,target_true_event_count,target_false_event_count,target_invalid_event_count,event_right_censored_count,target_valid_control_count,target_true_control_count,target_false_control_count,target_invalid_control_count,control_right_censored_count,observed_probability,baseline_probability,absolute_difference,absolute_lift,relative_lift,observed_probability_ci_low,observed_probability_ci_high,baseline_probability_ci_low,baseline_probability_ci_high,absolute_difference_ci_low,absolute_difference_ci_high,relative_lift_ci_low,relative_lift_ci_high,empirical_p,descriptive_status,warnings
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.2,not_applicable,3,26385,1188450,26385,1186075,25427,6822,18605,958,0,1151188,94730,1056458,34887,2375,0.2682974790576946,0.0822889050268071,0.1860085740308875,0.1860085740308875,3.2604332135698226,0.26230283481252453,0.2749128483507203,0.08063853134388446,0.08393165870007174,0.18018879185996298,0.19228908757706184,3.1749869744603054,3.3554751120496933,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.2,not_applicable,5,26385,1188450,26385,1184495,25444,6719,18725,941,0,1150986,99797,1051189,33509,3955,0.2640701147618299,0.08670565932165987,0.17736445544017004,0.17736445544017004,3.0455926040788754,0.25800859671263143,0.2706045129177002,0.08504905886493702,0.08832919772711209,0.17139188606023845,0.1836539011184656,2.961127089195404,3.133737491194392,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.2,not_applicable,10,26385,1188450,26382,1180548,25479,6224,19255,903,3,1150429,112491,1037938,30119,7902,0.2442796028101574,0.09778178401274655,0.14649781879741086,0.14649781879741086,2.4982117607745202,0.23842631407780657,0.2506502537723766,0.09604708687743281,0.09946668428236068,0.14070269962651324,0.15262840955807505,2.431261293530621,2.568633652451416,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.2,not_applicable,20,26385,1188450,26376,1172673,25578,4958,20620,798,9,1149019,135362,1013657,23654,15777,0.19383845492219876,0.11780658109221867,0.07603187382998008,0.07603187382998008,1.6453958100223836,0.18819791998530708,0.19982656555897307,0.11594506876464745,0.11968600098071272,0.07041897588989846,0.08199257434639268,1.5954821088777646,1.6985192254236128,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.3,not_applicable,1,30835,1055154,30835,1054362,29761,9973,19788,1074,0,1023885,117328,906557,30477,792,0.33510298713080877,0.11459099410578337,0.2205119930250254,0.2205119930250254,2.924339645936419,0.32889746829910715,0.34104048402520626,0.11245658023855312,0.11678416708444725,0.21442240825899983,0.22647037704673378,2.857667586705996,2.992819606344725,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.3,not_applicable,3,30835,1055154,30835,1052783,29802,10305,19497,1033,0,1023559,123529,900030,29224,2371,0.3457821622709885,0.12068576408394631,0.2250963981870422,0.2250963981870422,2.8651445752165947,0.33944586063560717,0.3519562706128072,0.11849890294290978,0.1228733091313543,0.2189380635184287,0.2313600378370117,2.8023308636407562,2.930850353936336,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.3,not_applicable,5,30835,1055154,30833,1051210,29827,10315,19512,1006,2,1023255,130594,892661,27955,3944,0.345827605860462,0.12762605606618097,0.21820154979428105,0.21820154979428105,2.70969437213614,0.3396024245542929,0.35221621722024343,0.12540080599299408,0.1298101663988994,0.2121377618177765,0.22447334888183917,2.651611338143558,2.7729327037954947,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.3,not_applicable,10,30835,1055154,30828,1047291,29872,10156,19716,956,7,1022481,149156,873325,24810,7863,0.3399839314408141,0.14587654929529253,0.1941073821455216,0.1941073821455216,2.3306277334035173,0.3335309181666818,0.34622747985491426,0.14357083172689974,0.1482125322240027,0.18813931405366355,0.20030154338094894,2.2820191828496434,2.382697339887035,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.3,not_applicable,20,30835,1055154,30816,1039501,29980,8814,21166,836,19,1020376,185225,835151,19125,15653,0.29399599733155435,0.1815262217065082,0.11246977562504615,0.11246977562504615,1.6195786733604107,0.2878090228698947,0.3001138811069078,0.17902723008462526,0.1840263885810962,0.1060840554810142,0.11865226998373826,1.5832889161961636,1.6573463268906172,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.1,not_applicable,1,14436,1161005,14436,1160220,14027,1948,12079,409,0,1114074,31661,1082413,46146,785,0.13887502673415555,0.02841911758105835,0.1104559091530972,0.1104559091530972,4.886676243132801,0.13180485937920294,0.14565555404155392,0.027212954666538572,0.02966328270357229,0.10386437133027142,0.11715876309995092,4.638592196577678,5.160989614655257,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.1,not_applicable,3,14436,1161005,14436,1158650,14039,2023,12016,397,0,1113923,33102,1080821,44727,2355,0.1440985825201225,0.029716596209971427,0.11438198631015108,0.11438198631015108,4.849094475758637,0.13695536877438658,0.15137869802015483,0.02846216836009366,0.030990193035027855,0.10764682504860974,0.12128653309807995,4.605269226705449,5.109552069462766,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.1,not_applicable,5,14436,1161005,14436,1157080,14051,1982,12069,385,0,1113767,34762,1079005,43313,3925,0.14105757597324034,0.03121119587849164,0.1098463800947487,0.1098463800947487,4.519454381767101,0.13366351379620608,0.1483644268604331,0.02991851453327206,0.03251259836315963,0.10299609803157776,0.11671796438875394,4.302938903554127,4.747353375837389,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.1,not_applicable,10,14436,1161005,14436,1153155,14086,1748,12338,350,0,1113390,38943,1074447,39765,7850,0.12409484594632969,0.03497696225042438,0.08911788369590531,0.08911788369590531,3.5479023323365944,0.11704295208675268,0.13119822568053777,0.03364047158969154,0.03636416187152811,0.08271607107162,0.09569103261240199,3.3591719523740196,3.7448506703570237,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.1,not_applicable,20,14436,1161005,14436,1145331,14165,1230,12935,271,0,1112760,45810,1066950,32571,15674,0.08683374514648783,0.041167906826269814,0.04566583832021801,0.04566583832021801,2.109258202340227,0.08125675477157436,0.09244428740840656,0.03963279686382462,0.04277527634512097,0.04020951663281824,0.051131409457106425,1.96985915047127,2.252688523369164,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.2,not_applicable,1,20189,1034870,20189,1034085,19601,4204,15397,588,0,991332,55729,935603,42753,785,0.2144788531197388,0.056216282738779745,0.15826257038095906,0.15826257038095906,3.8152443148252595,0.20780999355519836,0.2212257190677687,0.05432118538842361,0.05811233580596819,0.1519617920682737,0.1643741199616255,3.6839220605151755,3.9582212231493417,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.2,not_applicable,3,20189,1034870,20189,1032515,19621,4389,15232,568,0,991049,58659,932390,41466,2355,0.22368890474491615,0.059188798939305724,0.16450010580561042,0.16450010580561042,3.779243856160937,0.2169704113008525,0.23029341399744774,0.05730212769513811,0.06110025771206458,0.15842603284703977,0.17064709996162133,3.6594903761421063,3.910775358649062,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.2,not_applicable,5,20189,1034870,20189,1030945,19643,4383,15260,546,0,990758,62053,928705,40187,3925,0.22313292266965332,0.06263184349760487,0.16050107917204845,0.16050107917204845,3.5626114482513396,0.2163753181210018,0.23006904164427877,0.060718357579422254,0.06457218896857343,0.15403004717554675,0.1668261162657102,3.452336030224661,3.6771449041746664,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.2,not_applicable,10,20189,1034870,20187,1027034,19695,4207,15488,492,2,990100,70840,919260,36934,7836,0.2136075145976136,0.07154832845167154,0.14205918614594204,0.14205918614594204,2.985499720540616,0.2065613534597558,0.220592168115436,0.06947747539244856,0.07362799169459605,0.1358852443133625,0.14822717773057603,2.895615855171967,3.078907303950291,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.2,not_applicable,20,20189,1034870,20182,1019262,19802,3523,16279,380,7,989003,87526,901477,30259,15608,0.1779113220886779,0.08849922598819215,0.08941209610048576,0.08941209610048576,2.010315006737069,0.17146512005715978,0.18440129183666557,0.08605983164094345,0.09085256101493938,0.0834730137107602,0.09528598389432218,1.9394321280710445,2.082878692118263,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.3,not_applicable,1,23500,918144,23500,917359,22737,6335,16402,763,0,878182,76129,802053,39177,785,0.2786207503188635,0.0866893195260208,0.19193143079284272,0.19193143079284272,3.2140147349435852,0.2709438766705489,0.28620361675949174,0.08421857273847722,0.0891724012421235,0.18478070272308586,0.19896934368106067,3.1151486099974073,3.3129364556741643,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.3,not_applicable,3,23500,918144,23500,915791,22755,6711,16044,745,0,877783,80039,797744,38008,2353,0.2949241924851681,0.09118312840417278,0.20374106408099532,0.20374106408099532,3.2344162527293987,0.28718396296421045,0.30271009931043547,0.08871625017143214,0.09364835131304822,0.19640227507892954,0.21064670342679034,3.144228419816464,3.33052215319037,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.3,not_applicable,5,23500,918144,23499,914230,22787,6758,16029,712,1,877370,84838,792532,36860,3914,0.29657260718830913,0.09669580678619055,0.19987680040211858,0.19987680040211858,3.067067922025587,0.2888087067585067,0.30412943707520207,0.09413880563701746,0.09924702358636572,0.19265430362917593,0.20651188584080213,2.9845051541892187,3.1558891153246678,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.3,not_applicable,10,23500,918144,23494,910360,22851,6770,16081,643,6,876446,97637,778809,33914,7784,0.2962671217889808,0.11140104467360225,0.18486607711537856,0.18486607711537856,2.659464483991367,0.2886756450296559,0.3040131101423067,0.10865104316177394,0.11409753961320818,0.1779467522958067,0.19180178047773702,2.590979749087903,2.7333850610879176,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,500,0.3,not_applicable,20,23500,918144,23479,902701,22967,6126,16841,512,21,874839,123646,751193,27862,15443,0.26673052640745415,0.141335720058205,0.12539480634924915,0.12539480634924915,1.887212420877107,0.25975279966128345,0.27379775866694595,0.13819671977601822,0.1444858929755481,0.11929691331054704,0.13196005588537968,1.8416900715260207,1.9386450043322856,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.1,not_applicable,1,26655,1395809,26655,1395011,25751,668,25083,904,0,1394067,605,1393462,944,798,0.025940740165430468,0.00043398201090765365,0.025506758154522816,0.025506758154522816,59.77376829785315,0.023950512759160766,0.02782374466338807,0.0003998528363377975,0.00046951529346161893,0.02352312301771686,0.027372463871391837,54.11553256436858,65.45796279501766,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.1,not_applicable,3,26655,1395809,26655,1393415,25902,591,25311,753,0,1391204,1574,1389630,2211,2394,0.022816770905721567,0.0011313941017995924,0.021685376803921973,0.021685376803921973,20.16695231964642,0.02096123627740526,0.02462095720393995,0.0010658616684402628,0.0012000384410552941,0.019852419214956403,0.02347634766009431,18.454028009952,21.864792372763773,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.1,not_applicable,5,26655,1395809,26655,1391819,26052,503,25549,603,0,1388757,2361,1386396,3062,3990,0.019307538768616614,0.0017000814397335172,0.017607457328883098,0.017607457328883098,11.356831688982508,0.017709192628240385,0.02092207537877314,0.0016081382661071834,0.001790130673261369,0.01601951072684594,0.019208319446233933,10.325668416115107,12.438990554185988,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.1,not_applicable,10,26655,1395809,26654,1387832,26233,367,25866,421,1,1383680,3636,1380044,4152,7977,0.013990012579575344,0.0026277752081406104,0.011362237371434734,0.011362237371434734,5.3239000566850425,0.01258466567709696,0.015413874714793559,0.0025028637731176876,0.0027561650358803856,0.00994592928288936,0.012782374577210912,4.742317627698241,5.8618321402276905,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.1,not_applicable,20,26655,1395809,26650,1379875,26394,239,26155,256,5,1375546,4733,1370813,4329,15934,0.009055088277638857,0.0034408155016262634,0.0056142727760125945,0.0056142727760125945,2.6316692288090047,0.007937374839857498,0.010198280040587024,0.0032907154104707564,0.0035936400022348854,0.004504326730179487,0.006755829704536395,2.2971054945201024,2.9718477240727617,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.2,not_applicable,1,34079,1247146,34078,1246349,33119,2760,30359,959,1,1245377,2541,1242836,972,797,0.0833358495123645,0.0020403460157044813,0.08129550349666002,0.08129550349666002,40.84397885012199,0.0802910709022852,0.08664688203045205,0.001960537324502706,0.0021254881303667396,0.07826602677366751,0.08457839098295099,39.166831784578534,42.537334201003304,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.2,not_applicable,3,34079,1247146,34078,1244756,33260,2689,30571,818,1,1242448,6588,1235860,2308,2390,0.08084786530366807,0.0053024351924587584,0.07554543011120932,0.07554543011120932,15.247308523195475,0.07803177771547536,0.083439155976364,0.0051363556911858095,0.00548908614804581,0.07280324707448076,0.07804311501087602,14.653391646939367,15.829541427355887,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.2,not_applicable,5,34079,1247146,34077,1243165,33374,2486,30888,703,2,1239978,10276,1229702,3187,3981,0.07448912326961107,0.008287243805938493,0.06620187946367258,0.06620187946367258,8.988407366057396,0.07163164096249934,0.07738587099142709,0.008060985431653853,0.008530689041813545,0.06344621918260089,0.0690995639803478,8.617376907019855,9.34603890827921,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.2,not_applicable,10,34079,1247146,34072,1239194,33547,1903,31644,525,7,1234792,16516,1218276,4402,7952,0.05672638387933347,0.013375532073418033,0.04335085180591544,0.04335085180591544,4.241056248675826,0.054259627599220074,0.05931945163615012,0.013046101888935773,0.01371382444691559,0.04089024709520271,0.04581054324936253,4.046562946414713,4.445891033775469,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.2,not_applicable,20,34079,1247146,34062,1231272,33729,1593,32136,333,17,1226434,23084,1203350,4838,15874,0.04722938717424175,0.018822048312424476,0.028407338861817275,0.028407338861817275,2.509258630638278,0.045064389394665214,0.0494083467032879,0.01837882514977619,0.019262854527460332,0.026294754152374995,0.030584930693163263,2.392763170573859,2.628516359828375,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.3,not_applicable,1,38938,1104843,38931,1104056,37932,5622,32310,999,7,1103074,5109,1097965,982,787,0.1482125909522303,0.004631602231581925,0.14358098872064837,0.14358098872064837,32.000284899596885,0.14478994077537863,0.15177701391803597,0.004507421875297968,0.004754907380186493,0.14023081390122435,0.14712876069521505,31.176623370774273,32.87934956730338,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.3,not_applicable,3,38938,1104843,38927,1102481,38057,5553,32504,870,11,1100175,13353,1086822,2306,2362,0.1459127098825446,0.012137159997273161,0.13377554988527143,0.13377554988527143,12.021981247287389,0.142530591196257,0.14925279025262755,0.011858554259047152,0.012415835452076102,0.1305338809083851,0.1369880719785617,11.72276676552606,12.324009798278286,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.3,not_applicable,5,38938,1104843,38916,1100919,38161,5229,32932,755,22,1097667,20898,1076769,3252,3924,0.1370247110924766,0.019038560875019473,0.11798615021745713,0.11798615021745713,7.197219999557159,0.1336759689528395,0.14041816477351057,0.01862865703855265,0.019438002330972322,0.11479931231504435,0.12127903743576145,7.021557441095669,7.382256202816832,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.3,not_applicable,10,38938,1104843,38898,1097024,38347,4555,33792,551,40,1092509,34741,1057768,4515,7819,0.11878373797167967,0.031799280372061006,0.08698445759961866,0.08698445759961866,3.7354222039579112,0.11569865591671477,0.12183573138123974,0.03118267534782479,0.03241675639568225,0.08398947459573064,0.08999544759290111,3.632267145362174,3.8418054215065998,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,120,0.3,not_applicable,20,38938,1104843,38870,1089198,38484,3848,34636,386,68,1084152,50069,1034083,5046,15645,0.09998960607005508,0.046182638596801925,0.053806967473253156,0.053806967473253156,2.16509080269353,0.09691660657771788,0.10334287173026752,0.045387605669911756,0.046973858771883925,0.0507822676032332,0.057100142501188465,2.0959402154583118,2.2411969090813124,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.1,not_applicable,1,19245,1327751,19245,1326959,18691,436,18255,554,0,1326334,395,1325939,625,792,0.02332673479214595,0.0002978133712926005,0.02302892142085335,0.02302892142085335,78.32668725014204,0.020992038381450466,0.025642605268891144,0.0002684558016815836,0.00032791640564134027,0.020688120674152186,0.02534358343487007,69.76069111715323,88.08160382051236,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.1,not_applicable,3,19245,1327751,19245,1325375,18799,396,18403,446,0,1323964,1064,1322900,1411,2376,0.021064950263311878,0.0008036472290787362,0.020261303034233142,0.020261303034233142,26.21168779174384,0.01903585871630935,0.023226529072255166,0.0007423134247292795,0.0008608005923770731,0.018233534619901102,0.02240770772207372,23.53859019004762,29.37113765442957,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.1,not_applicable,5,19245,1327751,19245,1323791,18888,326,18562,357,0,1321901,1630,1320271,1890,3960,0.017259635747564592,0.0012330726733696395,0.016026563074194953,0.016026563074194953,13.997257518000849,0.015441312166513895,0.019167252764546804,0.0011532799764729358,0.0013126038833448524,0.014215351649221422,0.017914034706245432,12.393244792919813,15.703311448199088,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.1,not_applicable,10,19245,1327751,19244,1319834,18990,245,18745,254,1,1317415,2502,1314913,2419,7917,0.012901527119536599,0.0018991737607359867,0.011002353358800612,0.011002353358800612,6.79323155482986,0.011295533469426999,0.014551529433074898,0.0017933557629261957,0.00200291460372335,0.00939615505592949,0.012633109130279986,5.9176378811032455,7.719962125369829,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.1,not_applicable,20,19245,1327751,19244,1311930,19098,203,18895,146,1,1309625,3396,1306229,2305,15821,0.010629385275945126,0.00259310871432662,0.008036276561618505,0.008036276561618505,4.099089720850894,0.0091482562736993,0.01207272798251093,0.00246305817422075,0.0027164594308844298,0.006556709546825657,0.009489103822938974,3.503353087129054,4.6868404329240985,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.2,not_applicable,1,26385,1188450,26385,1187658,25659,2006,23653,726,0,1186886,1839,1185047,772,792,0.07817919638333529,0.001549432717211257,0.07662976366612403,0.07662976366612403,50.45665779153414,0.07505793562844733,0.08141075491787148,0.0014791314888560182,0.0016209557437912956,0.07353928589827034,0.07982654227326745,48.19949144442693,52.76264172078895,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.2,not_applicable,3,26385,1188450,26385,1186075,25777,1960,23817,608,0,1184356,4881,1179475,1719,2375,0.07603677697171897,0.004121227063484291,0.07191554990823468,0.07191554990823468,18.45003340035181,0.0726564301751556,0.07919371396755212,0.003961479054091999,0.004278762566388554,0.06862175678358554,0.07501371294192372,17.630296681106095,19.25799436431258,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.2,not_applicable,5,26385,1188450,26385,1184495,25868,1723,24145,517,0,1182218,7665,1174553,2277,3955,0.06660739137157878,0.006483575787206759,0.06012381558437203,0.06012381558437203,10.273249447165703,0.06361420015135372,0.069639044112115,0.006254697816613456,0.006705300793863409,0.057146563171856825,0.06316068443029647,9.77526605378676,10.818834076313427,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.2,not_applicable,10,26385,1188450,26382,1180548,25977,1432,24545,405,3,1177512,12478,1165034,3036,7902,0.05512568810871155,0.010596919606764092,0.04452876850194746,0.04452876850194746,5.20204834558945,0.052228348277189404,0.05801614049875986,0.010266719772046292,0.010919440029213752,0.041664876958615,0.047375731041688,4.926809597085733,5.4987271521874295,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.2,not_applicable,20,26385,1188450,26376,1172673,26143,1201,24942,233,9,1169540,17432,1152108,3133,15777,0.04593963967410014,0.014905005386733245,0.031034634287366896,0.031034634287366896,3.0821618967672717,0.043451252051186974,0.04848745383890318,0.014512238684047723,0.015311396741237856,0.028605706333776983,0.03364029159511662,2.904747509302749,3.2735664171626153,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.3,not_applicable,1,30835,1055154,30835,1054362,30032,4291,25741,803,0,1053539,3884,1049655,823,792,0.14288092701118807,0.0036866219475501145,0.13919430506363795,0.13919430506363795,38.756598600010314,0.1386735360523033,0.1470166728571388,0.003569478931230894,0.0038022944625502406,0.13504467484059665,0.14325882227490128,37.53893320562335,40.018595967501106,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.3,not_applicable,3,30835,1055154,30835,1052783,30159,4326,25833,676,0,1050915,10320,1040595,1868,2371,0.14343976922311746,0.009820013987810622,0.13361975523530684,0.13361975523530684,14.606880336541908,0.13937376880958088,0.14746711811700663,0.009528503659841401,0.01009503023414579,0.12967606583830252,0.13751649293967572,14.175354750302905,15.05139532548263,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.3,not_applicable,5,30835,1055154,30833,1051210,30263,4166,26097,570,2,1048652,16361,1032291,2558,3944,0.13765984866007996,0.015601934674229392,0.12205791398585057,0.12205791398585057,8.82325503435549,0.13363455575321465,0.14164556280406118,0.015193677542127438,0.01599954060922473,0.11817593700262254,0.1258806434298996,8.566364571258136,9.089378996922017,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.3,not_applicable,10,30835,1055154,30828,1047291,30392,3577,26815,436,7,1043815,27702,1016113,3476,7863,0.11769544617004475,0.026539185583652276,0.09115626058639248,0.09115626058639248,4.434779876687072,0.11372297555507219,0.12127640567695208,0.025939112977782695,0.027122947232472334,0.08728807424370778,0.09472415060255995,4.278003620170312,4.587242476315292,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,250,0.3,not_applicable,20,30835,1055154,30816,1039501,30539,3026,27513,277,19,1035701,39619,996082,3800,15653,0.09908641409345427,0.03825331828394488,0.06083309580950939,0.06083309580950939,2.590269773669317,0.09594046317248078,0.1026086058660902,0.03745911307593364,0.039027633406106085,0.05754329140477377,0.06438622188530387,2.492791563822581,2.6923263154444212,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,500,0.1,not_applicable,1,14436,1161005,14436,1160220,14162,326,13836,274,0,1159908,289,1159619,312,785,0.023019347549781105,0.0002491576918169372,0.022770189857964168,0.022770189857964168,92.38866912723704,0.02049404596830795,0.025679893937084718,0.00022086631937003504,0.00027826334881882365,0.020257138639886117,0.02541932627590461,80.56757600102705,106.61116440272404,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_PCT,500,0.1,not_applicable,3,14436,1161005,14436,1158650,14210,308,13902,226,0,1157946,823,1157123,704,2355,0.02167487684729064,0.0007107412608187255,0.020964135586471914,0.020964135586471914,30.49615667777984,0.0192064139738868,0.024218734418060564,0.0006526277006904476,0.0007745131988387925,0.01849959088108367,0.023479972922800525,26.613186836378702,34.36045128492246,,positive_interval_separated,
